i_tpr,i_fpr
0.0,0.0
0.010869565217391304,0.0
0.8369565217391305,0.0
0.8369565217391305,0.00816326530612245
0.8586956521739131,0.00816326530612245
0.8586956521739131,0.012244897959183673
0.8695652173913043,0.012244897959183673
0.8695652173913043,0.0163265306122449
0.8804347826086957,0.0163265306122449
0.8804347826086957,0.02040816326530612
0.9239130434782609,0.02040816326530612
0.9239130434782609,0.04897959183673469
0.9347826086956522,0.04897959183673469
0.9347826086956522,0.053061224489795916
0.9456521739130435,0.053061224489795916
0.9456521739130435,0.05714285714285714
0.9565217391304348,0.05714285714285714
0.9565217391304348,0.08571428571428572
0.967391304347826,0.08571428571428572
0.967391304347826,0.11836734693877551
0.9782608695652174,0.11836734693877551
0.9782608695652174,0.12244897959183673
0.9891304347826086,0.12244897959183673
0.9891304347826086,0.15510204081632653
1.0,0.15510204081632653
1.0,1.0
