i_tpr,i_fpr
0.0,0.0
0.010752688172043012,0.0
0.43010752688172044,0.0
0.45161290322580644,0.0
0.7526881720430108,0.0
0.7526881720430108,0.05454545454545454
0.7634408602150538,0.05454545454545454
0.7634408602150538,0.08636363636363636
0.7741935483870968,0.08636363636363636
0.7741935483870968,0.10454545454545454
0.7849462365591398,0.10454545454545454
0.7849462365591398,0.12272727272727273
0.7956989247311828,0.12272727272727273
0.7956989247311828,0.13636363636363635
0.8064516129032258,0.13636363636363635
0.8064516129032258,0.1590909090909091
0.8172043010752689,0.1590909090909091
0.8172043010752689,0.16363636363636364
0.8279569892473119,0.16363636363636364
0.8279569892473119,0.16818181818181818
0.8494623655913979,0.16818181818181818
0.8494623655913979,0.22727272727272727
0.8602150537634409,0.22727272727272727
0.8602150537634409,0.2545454545454545
0.8709677419354839,0.2545454545454545
0.8709677419354839,0.2909090909090909
0.8817204301075269,0.2909090909090909
0.8817204301075269,0.30454545454545456
0.8924731182795699,0.30454545454545456
0.8924731182795699,0.3090909090909091
0.9032258064516129,0.3090909090909091
0.9032258064516129,0.3181818181818182
0.9354838709677419,0.3181818181818182
0.9354838709677419,0.32727272727272727
0.946236559139785,0.32727272727272727
0.946236559139785,0.33636363636363636
0.956989247311828,0.33636363636363636
0.956989247311828,0.43636363636363634
0.978494623655914,0.43636363636363634
0.978494623655914,0.7545454545454545
0.989247311827957,0.7545454545454545
0.989247311827957,0.8954545454545455
1.0,0.8954545454545455
1.0,1.0
