recall,precision
1.0,0.15184381778741865
1.0,0.15217391304347827
1.0,0.15250544662309368
1.0,0.15283842794759825
1.0,0.15317286652078774
1.0,0.15350877192982457
1.0,0.15384615384615385
1.0,0.15418502202643172
1.0,0.1545253863134658
1.0,0.15486725663716813
1.0,0.15521064301552107
1.0,0.15555555555555556
1.0,0.155902004454343
1.0,0.15625
1.0,0.15659955257270694
1.0,0.15695067264573992
1.0,0.15730337078651685
1.0,0.15765765765765766
1.0,0.1580135440180587
1.0,0.1583710407239819
1.0,0.15873015873015872
1.0,0.1590909090909091
1.0,0.15945330296127563
1.0,0.1598173515981735
1.0,0.16018306636155608
1.0,0.16055045871559634
1.0,0.16091954022988506
1.0,0.16129032258064516
1.0,0.16166281755196305
1.0,0.16203703703703703
1.0,0.16241299303944315
1.0,0.16279069767441862
1.0,0.16317016317016317
1.0,0.16355140186915887
1.0,0.16393442622950818
1.0,0.1643192488262911
1.0,0.16470588235294117
1.0,0.1650943396226415
1.0,0.16548463356973994
1.0,0.16587677725118483
1.0,0.166270783847981
1.0,0.16666666666666666
1.0,0.16706443914081145
1.0,0.1674641148325359
1.0,0.16786570743405277
1.0,0.16826923076923078
1.0,0.1686746987951807
1.0,0.16908212560386474
1.0,0.1694915254237288
1.0,0.16990291262135923
1.0,0.170316301703163
1.0,0.17073170731707318
1.0,0.17114914425427874
1.0,0.1715686274509804
1.0,0.171990171990172
1.0,0.1724137931034483
1.0,0.1728395061728395
1.0,0.17326732673267325
1.0,0.17369727047146402
1.0,0.17412935323383086
1.0,0.1745635910224439
1.0,0.175
1.0,0.17543859649122806
1.0,0.17587939698492464
1.0,0.17632241813602015
1.0,0.17676767676767677
1.0,0.17721518987341772
1.0,0.17766497461928935
1.0,0.178117048346056
1.0,0.17857142857142858
1.0,0.17902813299232737
1.0,0.1794871794871795
1.0,0.17994858611825193
1.0,0.18041237113402062
1.0,0.18087855297157623
1.0,0.18134715025906736
1.0,0.18181818181818182
1.0,0.18229166666666666
1.0,0.18276762402088773
1.0,0.18324607329842932
1.0,0.1837270341207349
1.0,0.18421052631578946
1.0,0.18469656992084432
1.0,0.18518518518518517
1.0,0.1856763925729443
1.0,0.18617021276595744
1.0,0.18666666666666668
1.0,0.18716577540106952
1.0,0.1876675603217158
1.0,0.1881720430107527
1.0,0.18867924528301888
1.0,0.1891891891891892
1.0,0.1897018970189702
1.0,0.19021739130434784
1.0,0.1907356948228883
1.0,0.1912568306010929
1.0,0.1917808219178082
1.0,0.19230769230769232
1.0,0.1928374655647383
1.0,0.19337016574585636
1.0,0.19390581717451524
1.0,0.19444444444444445
1.0,0.19498607242339833
1.0,0.19553072625698323
1.0,0.19607843137254902
1.0,0.19662921348314608
1.0,0.19718309859154928
1.0,0.1977401129943503
1.0,0.19830028328611898
1.0,0.19886363636363635
1.0,0.19943019943019943
1.0,0.2
1.0,0.20057306590257878
1.0,0.20114942528735633
1.0,0.2017291066282421
1.0,0.2023121387283237
1.0,0.2028985507246377
1.0,0.20348837209302326
1.0,0.20408163265306123
1.0,0.2046783625730994
1.0,0.20527859237536658
1.0,0.20588235294117646
1.0,0.20648967551622419
1.0,0.20710059171597633
1.0,0.20771513353115728
1.0,0.20833333333333334
1.0,0.208955223880597
1.0,0.20958083832335328
1.0,0.21021021021021022
