i_tpr,i_fpr
0.0,0.0
0.017543859649122806,0.0
0.8421052631578947,0.0
0.8421052631578947,0.007575757575757576
0.8596491228070176,0.007575757575757576
0.8596491228070176,0.011363636363636364
0.8771929824561403,0.011363636363636364
0.8771929824561403,0.015151515151515152
0.9298245614035088,0.015151515151515152
0.9298245614035088,0.026515151515151516
0.9473684210526315,0.026515151515151516
0.9473684210526315,0.03787878787878788
0.9649122807017544,0.03787878787878788
0.9649122807017544,0.056818181818181816
0.9824561403508771,0.056818181818181816
0.9824561403508771,0.15151515151515152
1.0,0.15151515151515152
1.0,1.0
